Ensembl	pval	protein
ENSP00000247470	1	9606.ENSP00000247470
ENSP00000353767	1	9606.ENSP00000353767
ENSP00000480514	1	9606.ENSP00000480514
ENSP00000380666	1	9606.ENSP00000380666
ENSP00000378529	1	9606.ENSP00000378529
ENSP00000478501	1	9606.ENSP00000478501
ENSP00000264968	1	9606.ENSP00000264968
ENSP00000199448	1	9606.ENSP00000199448
ENSP00000350402	1	9606.ENSP00000350402
ENSP00000263388	1	9606.ENSP00000263388
ENSP00000358994	1	9606.ENSP00000358994
ENSP00000353734	1	9606.ENSP00000353734
ENSP00000373700	1	9606.ENSP00000373700
ENSP00000416799	1	9606.ENSP00000416799
ENSP00000497653	1	9606.ENSP00000497653
ENSP00000398837	1	9606.ENSP00000398837
ENSP00000281437	1	9606.ENSP00000281437
ENSP00000399208	1	9606.ENSP00000399208
ENSP00000354608	1	9606.ENSP00000354608
ENSP00000229332	1	9606.ENSP00000229332
ENSP00000387219	1	9606.ENSP00000387219
ENSP00000227524	1	9606.ENSP00000227524
ENSP00000358617	1	9606.ENSP00000358617
ENSP00000306015	1	9606.ENSP00000306015
ENSP00000365576	1	9606.ENSP00000365576
ENSP00000358918	1	9606.ENSP00000358918
ENSP00000383784	1	9606.ENSP00000383784
ENSP00000314132	1	9606.ENSP00000314132
ENSP00000355955	1	9606.ENSP00000355955
ENSP00000230361	1	9606.ENSP00000230361
ENSP00000296589	1	9606.ENSP00000296589
ENSP00000405674	1	9606.ENSP00000405674
ENSP00000481314	1	9606.ENSP00000481314
ENSP00000483453	1	9606.ENSP00000483453
ENSP00000423602	1	9606.ENSP00000423602
ENSP00000369380	1	9606.ENSP00000369380
ENSP00000451712	1	9606.ENSP00000451712
ENSP00000254950	1	9606.ENSP00000254950
ENSP00000239446	1	9606.ENSP00000239446
ENSP00000312070	1	9606.ENSP00000312070
ENSP00000436426	1	9606.ENSP00000436426
ENSP00000433378	1	9606.ENSP00000433378
ENSP00000435300	1	9606.ENSP00000435300
ENSP00000356172	1	9606.ENSP00000356172
ENSP00000352738	1	9606.ENSP00000352738
ENSP00000469332	1	9606.ENSP00000469332
ENSP00000284987	1	9606.ENSP00000284987
ENSP00000236709	1	9606.ENSP00000236709
ENSP00000462664	1	9606.ENSP00000462664
ENSP00000328977	1	9606.ENSP00000328977
ENSP00000219548	1	9606.ENSP00000219548
ENSP00000263246	1	9606.ENSP00000263246
ENSP00000364193	1	9606.ENSP00000364193
ENSP00000354916	1	9606.ENSP00000354916
ENSP00000304429	1	9606.ENSP00000304429
ENSP00000498872	1	9606.ENSP00000498872
ENSP00000356920	1	9606.ENSP00000356920
ENSP00000305255	1	9606.ENSP00000305255
ENSP00000364246	1	9606.ENSP00000364246
ENSP00000251089	1	9606.ENSP00000251089
ENSP00000420641	1	9606.ENSP00000420641
ENSP00000380024	1	9606.ENSP00000380024
ENSP00000396937	1	9606.ENSP00000396937
ENSP00000384597	1	9606.ENSP00000384597
ENSP00000379457	1	9606.ENSP00000379457
ENSP00000216968	1	9606.ENSP00000216968
ENSP00000491316	1	9606.ENSP00000491316
ENSP00000361918	1	9606.ENSP00000361918
ENSP00000498246	1	9606.ENSP00000498246
ENSP00000199320	1	9606.ENSP00000199320
ENSP00000450607	1	9606.ENSP00000450607
ENSP00000268717	1	9606.ENSP00000268717
ENSP00000378958	1	9606.ENSP00000378958
ENSP00000361064	1	9606.ENSP00000361064
ENSP00000328818	1	9606.ENSP00000328818
ENSP00000428223	1	9606.ENSP00000428223
ENSP00000308179	1	9606.ENSP00000308179
ENSP00000375756	1	9606.ENSP00000375756
ENSP00000358478	1	9606.ENSP00000358478
ENSP00000250076	1	9606.ENSP00000250076
ENSP00000418529	1	9606.ENSP00000418529
ENSP00000465432	1	9606.ENSP00000465432
ENSP00000287934	1	9606.ENSP00000287934
ENSP00000420525	1	9606.ENSP00000420525
ENSP00000472546	1	9606.ENSP00000472546
ENSP00000297135	1	9606.ENSP00000297135
ENSP00000395983	1	9606.ENSP00000395983
ENSP00000296452	1	9606.ENSP00000296452
ENSP00000367384	1	9606.ENSP00000367384
ENSP00000246229	1	9606.ENSP00000246229
ENSP00000238667	1	9606.ENSP00000238667
ENSP00000377854	1	9606.ENSP00000377854
ENSP00000261842	1	9606.ENSP00000261842
ENSP00000261499	1	9606.ENSP00000261499
ENSP00000354573	1	9606.ENSP00000354573
ENSP00000269392	1	9606.ENSP00000269392
ENSP00000413098	1	9606.ENSP00000413098
ENSP00000414202	1	9606.ENSP00000414202
ENSP00000351250	1	9606.ENSP00000351250
ENSP00000350676	1	9606.ENSP00000350676
ENSP00000307634	1	9606.ENSP00000307634
ENSP00000263666	1	9606.ENSP00000263666
ENSP00000361667	1	9606.ENSP00000361667
ENSP00000401946	1	9606.ENSP00000401946
ENSP00000478458	1	9606.ENSP00000478458
ENSP00000355261	1	9606.ENSP00000355261
ENSP00000236877	1	9606.ENSP00000236877
ENSP00000262961	1	9606.ENSP00000262961
ENSP00000474253	1	9606.ENSP00000474253
ENSP00000365255	1	9606.ENSP00000365255
ENSP00000334100	1	9606.ENSP00000334100
ENSP00000481780	1	9606.ENSP00000481780
ENSP00000253048	1	9606.ENSP00000253048
ENSP00000261497	1	9606.ENSP00000261497
ENSP00000358715	1	9606.ENSP00000358715
ENSP00000294383	1	9606.ENSP00000294383
ENSP00000300584	1	9606.ENSP00000300584
ENSP00000452535	1	9606.ENSP00000452535
ENSP00000278935	1	9606.ENSP00000278935
ENSP00000242315	1	9606.ENSP00000242315
ENSP00000328998	1	9606.ENSP00000328998
ENSP00000361653	1	9606.ENSP00000361653
ENSP00000338512	1	9606.ENSP00000338512
ENSP00000401112	1	9606.ENSP00000401112
ENSP00000436552	1	9606.ENSP00000436552
ENSP00000307461	1	9606.ENSP00000307461
ENSP00000345193	1	9606.ENSP00000345193
ENSP00000437256	1	9606.ENSP00000437256
ENSP00000280612	1	9606.ENSP00000280612
ENSP00000335055	1	9606.ENSP00000335055
ENSP00000233121	1	9606.ENSP00000233121
ENSP00000265967	1	9606.ENSP00000265967
ENSP00000406482	1	9606.ENSP00000406482
ENSP00000349458	1	9606.ENSP00000349458
ENSP00000355304	1	9606.ENSP00000355304
ENSP00000358464	1	9606.ENSP00000358464
ENSP00000347457	1	9606.ENSP00000347457
ENSP00000301740	1	9606.ENSP00000301740
ENSP00000294064	1	9606.ENSP00000294064
ENSP00000407822	1	9606.ENSP00000407822
ENSP00000338487	1	9606.ENSP00000338487
ENSP00000319140	1	9606.ENSP00000319140
ENSP00000302886	1	9606.ENSP00000302886
ENSP00000367900	1	9606.ENSP00000367900
ENSP00000495795	1	9606.ENSP00000495795
ENSP00000307134	1	9606.ENSP00000307134
ENSP00000316338	1	9606.ENSP00000316338
ENSP00000302898	1	9606.ENSP00000302898
ENSP00000354952	1	9606.ENSP00000354952
ENSP00000346534	1	9606.ENSP00000346534
ENSP00000354720	1	9606.ENSP00000354720
ENSP00000419945	1	9606.ENSP00000419945
ENSP00000241014	1	9606.ENSP00000241014
ENSP00000225983	1	9606.ENSP00000225983
ENSP00000500386	1	9606.ENSP00000500386
ENSP00000263780	1	9606.ENSP00000263780
ENSP00000239462	1	9606.ENSP00000239462
ENSP00000351484	1	9606.ENSP00000351484
ENSP00000345492	1	9606.ENSP00000345492
ENSP00000251900	1	9606.ENSP00000251900
ENSP00000353863	1	9606.ENSP00000353863
ENSP00000359978	1	9606.ENSP00000359978
ENSP00000373298	1	9606.ENSP00000373298
ENSP00000180173	1	9606.ENSP00000180173
ENSP00000371221	1	9606.ENSP00000371221
ENSP00000328169	1	9606.ENSP00000328169
ENSP00000254940	1	9606.ENSP00000254940
ENSP00000378193	1	9606.ENSP00000378193
ENSP00000379839	1	9606.ENSP00000379839
ENSP00000261700	1	9606.ENSP00000261700
ENSP00000388550	1	9606.ENSP00000388550
ENSP00000351520	1	9606.ENSP00000351520
ENSP00000355991	1	9606.ENSP00000355991
ENSP00000473172	1	9606.ENSP00000473172
ENSP00000302599	1	9606.ENSP00000302599
ENSP00000380718	1	9606.ENSP00000380718
ENSP00000377115	1	9606.ENSP00000377115
ENSP00000244669	1	9606.ENSP00000244669
ENSP00000396445	1	9606.ENSP00000396445
ENSP00000499466	1	9606.ENSP00000499466
ENSP00000222823	1	9606.ENSP00000222823
ENSP00000250340	1	9606.ENSP00000250340
ENSP00000365433	1	9606.ENSP00000365433
ENSP00000500582	1	9606.ENSP00000500582
ENSP00000370222	1	9606.ENSP00000370222
ENSP00000369627	1	9606.ENSP00000369627
ENSP00000253462	1	9606.ENSP00000253462
ENSP00000370981	1	9606.ENSP00000370981
ENSP00000371000	1	9606.ENSP00000371000
ENSP00000361310	1	9606.ENSP00000361310
ENSP00000309163	1	9606.ENSP00000309163
ENSP00000384400	1	9606.ENSP00000384400
ENSP00000499067	1	9606.ENSP00000499067
ENSP00000380460	1	9606.ENSP00000380460
ENSP00000371347	1	9606.ENSP00000371347
ENSP00000318297	1	9606.ENSP00000318297
ENSP00000319664	1	9606.ENSP00000319664
ENSP00000362401	1	9606.ENSP00000362401
ENSP00000225688	1	9606.ENSP00000225688
ENSP00000480884	1	9606.ENSP00000480884
ENSP00000365048	1	9606.ENSP00000365048
ENSP00000413908	1	9606.ENSP00000413908
ENSP00000428845	1	9606.ENSP00000428845
ENSP00000363869	1	9606.ENSP00000363869
ENSP00000298159	1	9606.ENSP00000298159
ENSP00000349970	1	9606.ENSP00000349970
ENSP00000262457	1	9606.ENSP00000262457
ENSP00000468969	1	9606.ENSP00000468969
ENSP00000320309	1	9606.ENSP00000320309
ENSP00000497221	1	9606.ENSP00000497221
ENSP00000320567	1	9606.ENSP00000320567
ENSP00000229595	1	9606.ENSP00000229595
ENSP00000329715	1	9606.ENSP00000329715
ENSP00000436005	1	9606.ENSP00000436005
ENSP00000359206	1	9606.ENSP00000359206
ENSP00000301547	1	9606.ENSP00000301547
ENSP00000354251	1	9606.ENSP00000354251
ENSP00000273308	1	9606.ENSP00000273308
ENSP00000261234	1	9606.ENSP00000261234
ENSP00000225609	1	9606.ENSP00000225609
ENSP00000361811	1	9606.ENSP00000361811
ENSP00000374037	1	9606.ENSP00000374037
ENSP00000361980	1	9606.ENSP00000361980
ENSP00000287675	1	9606.ENSP00000287675
ENSP00000389600	1	9606.ENSP00000389600
ENSP00000314099	1	9606.ENSP00000314099
ENSP00000396954	1	9606.ENSP00000396954
ENSP00000359172	1	9606.ENSP00000359172
ENSP00000489442	1	9606.ENSP00000489442
ENSP00000340279	1	9606.ENSP00000340279
ENSP00000354686	1	9606.ENSP00000354686
ENSP00000280886	1	9606.ENSP00000280886
ENSP00000285599	1	9606.ENSP00000285599
ENSP00000227451	1	9606.ENSP00000227451
ENSP00000416418	1	9606.ENSP00000416418
ENSP00000296564	1	9606.ENSP00000296564
ENSP00000384545	1	9606.ENSP00000384545
ENSP00000278836	1	9606.ENSP00000278836
ENSP00000499211	1	9606.ENSP00000499211
ENSP00000321195	1	9606.ENSP00000321195
ENSP00000345767	1	9606.ENSP00000345767
ENSP00000339613	1	9606.ENSP00000339613
ENSP00000343581	1	9606.ENSP00000343581
ENSP00000365007	1	9606.ENSP00000365007
ENSP00000363023	1	9606.ENSP00000363023
ENSP00000373684	1	9606.ENSP00000373684
ENSP00000497527	1	9606.ENSP00000497527
ENSP00000441831	1	9606.ENSP00000441831
ENSP00000364379	1	9606.ENSP00000364379
ENSP00000418232	1	9606.ENSP00000418232
ENSP00000359085	1	9606.ENSP00000359085
ENSP00000278886	1	9606.ENSP00000278886
ENSP00000264380	1	9606.ENSP00000264380
ENSP00000263150	1	9606.ENSP00000263150
ENSP00000440207	1	9606.ENSP00000440207
ENSP00000343158	1	9606.ENSP00000343158
ENSP00000424765	1	9606.ENSP00000424765
ENSP00000364635	1	9606.ENSP00000364635
ENSP00000451000	1	9606.ENSP00000451000
ENSP00000364449	1	9606.ENSP00000364449
ENSP00000273353	1	9606.ENSP00000273353
ENSP00000385169	1	9606.ENSP00000385169
ENSP00000313811	1	9606.ENSP00000313811
ENSP00000432786	1	9606.ENSP00000432786
ENSP00000366997	1	9606.ENSP00000366997
ENSP00000283351	1	9606.ENSP00000283351
ENSP00000381549	1	9606.ENSP00000381549
ENSP00000377725	1	9606.ENSP00000377725
ENSP00000374447	1	9606.ENSP00000374447
ENSP00000354497	1	9606.ENSP00000354497
ENSP00000439378	1	9606.ENSP00000439378
ENSP00000209884	1	9606.ENSP00000209884
ENSP00000371169	1	9606.ENSP00000371169
ENSP00000431049	1	9606.ENSP00000431049
ENSP00000357288	1	9606.ENSP00000357288
ENSP00000276585	1	9606.ENSP00000276585
ENSP00000354762	1	9606.ENSP00000354762
ENSP00000479504	1	9606.ENSP00000479504
ENSP00000285298	1	9606.ENSP00000285298
ENSP00000245539	1	9606.ENSP00000245539
ENSP00000298248	1	9606.ENSP00000298248
ENSP00000397843	1	9606.ENSP00000397843
ENSP00000475924	1	9606.ENSP00000475924
ENSP00000347408	1	9606.ENSP00000347408
ENSP00000372042	1	9606.ENSP00000372042
ENSP00000356658	1	9606.ENSP00000356658
ENSP00000344820	1	9606.ENSP00000344820
ENSP00000387246	1	9606.ENSP00000387246
ENSP00000308369	1	9606.ENSP00000308369
ENSP00000298307	1	9606.ENSP00000298307
ENSP00000456477	1	9606.ENSP00000456477
ENSP00000334813	1	9606.ENSP00000334813
ENSP00000397441	1	9606.ENSP00000397441
ENSP00000346634	1	9606.ENSP00000346634
ENSP00000261167	1	9606.ENSP00000261167
ENSP00000357812	1	9606.ENSP00000357812
ENSP00000295225	1	9606.ENSP00000295225
ENSP00000325612	1	9606.ENSP00000325612
ENSP00000264279	1	9606.ENSP00000264279
ENSP00000378338	1	9606.ENSP00000378338
ENSP00000222402	1	9606.ENSP00000222402
ENSP00000294740	1	9606.ENSP00000294740
ENSP00000219204	1	9606.ENSP00000219204
ENSP00000293860	1	9606.ENSP00000293860
ENSP00000376035	1	9606.ENSP00000376035
ENSP00000463245	1	9606.ENSP00000463245
ENSP00000302456	1	9606.ENSP00000302456
ENSP00000367208	1	9606.ENSP00000367208
ENSP00000402038	1	9606.ENSP00000402038
ENSP00000320658	1	9606.ENSP00000320658
ENSP00000333946	1	9606.ENSP00000333946
ENSP00000391596	1	9606.ENSP00000391596
ENSP00000368605	1	9606.ENSP00000368605
ENSP00000363043	1	9606.ENSP00000363043
ENSP00000343497	1	9606.ENSP00000343497
ENSP00000416583	1	9606.ENSP00000416583
ENSP00000295065	1	9606.ENSP00000295065
ENSP00000278422	1	9606.ENSP00000278422
ENSP00000344393	1	9606.ENSP00000344393
ENSP00000364677	1	9606.ENSP00000364677
ENSP00000364813	1	9606.ENSP00000364813
ENSP00000364840	1	9606.ENSP00000364840
ENSP00000413861	1	9606.ENSP00000413861
ENSP00000337733	1	9606.ENSP00000337733
ENSP00000261369	1	9606.ENSP00000261369
ENSP00000335247	1	9606.ENSP00000335247
ENSP00000362121	1	9606.ENSP00000362121
ENSP00000479919	1	9606.ENSP00000479919
ENSP00000260361	1	9606.ENSP00000260361
ENSP00000258418	1	9606.ENSP00000258418
ENSP00000347005	1	9606.ENSP00000347005
ENSP00000451261	1	9606.ENSP00000451261
ENSP00000339090	1	9606.ENSP00000339090
ENSP00000216500	1	9606.ENSP00000216500
ENSP00000360850	1	9606.ENSP00000360850
ENSP00000300452	1	9606.ENSP00000300452
ENSP00000362105	1	9606.ENSP00000362105
ENSP00000315702	1	9606.ENSP00000315702
ENSP00000321449	1	9606.ENSP00000321449
ENSP00000246868	1	9606.ENSP00000246868
ENSP00000359305	1	9606.ENSP00000359305
ENSP00000348206	1	9606.ENSP00000348206
ENSP00000359939	1	9606.ENSP00000359939
ENSP00000405926	1	9606.ENSP00000405926
ENSP00000233468	1	9606.ENSP00000233468
ENSP00000403210	1	9606.ENSP00000403210
ENSP00000308897	1	9606.ENSP00000308897
ENSP00000480535	1	9606.ENSP00000480535
ENSP00000355899	1	9606.ENSP00000355899
ENSP00000240079	1	9606.ENSP00000240079
ENSP00000325398	1	9606.ENSP00000325398
ENSP00000242719	1	9606.ENSP00000242719
ENSP00000362803	1	9606.ENSP00000362803
ENSP00000225728	1	9606.ENSP00000225728
ENSP00000356982	1	9606.ENSP00000356982
ENSP00000387471	1	9606.ENSP00000387471
ENSP00000365693	1	9606.ENSP00000365693
ENSP00000362036	1	9606.ENSP00000362036
ENSP00000295491	1	9606.ENSP00000295491
ENSP00000223136	1	9606.ENSP00000223136
ENSP00000315693	1	9606.ENSP00000315693
ENSP00000370201	1	9606.ENSP00000370201
ENSP00000320184	1	9606.ENSP00000320184
ENSP00000229314	1	9606.ENSP00000229314
ENSP00000299633	1	9606.ENSP00000299633
ENSP00000358149	1	9606.ENSP00000358149
ENSP00000387180	1	9606.ENSP00000387180
ENSP00000263856	1	9606.ENSP00000263856
ENSP00000392270	1	9606.ENSP00000392270
ENSP00000216038	1	9606.ENSP00000216038
ENSP00000266087	1	9606.ENSP00000266087
ENSP00000497104	1	9606.ENSP00000497104
ENSP00000359911	1	9606.ENSP00000359911
ENSP00000478962	1	9606.ENSP00000478962
ENSP00000252979	1	9606.ENSP00000252979
ENSP00000216085	1	9606.ENSP00000216085
ENSP00000259608	1	9606.ENSP00000259608
ENSP00000362751	1	9606.ENSP00000362751
ENSP00000432481	1	9606.ENSP00000432481
ENSP00000299705	1	9606.ENSP00000299705
ENSP00000300181	1	9606.ENSP00000300181
ENSP00000381098	1	9606.ENSP00000381098
ENSP00000382104	1	9606.ENSP00000382104
ENSP00000262990	1	9606.ENSP00000262990
ENSP00000265806	1	9606.ENSP00000265806
ENSP00000317992	1	9606.ENSP00000317992
ENSP00000464342	1	9606.ENSP00000464342
ENSP00000359221	1	9606.ENSP00000359221
ENSP00000221922	1	9606.ENSP00000221922
ENSP00000357679	1	9606.ENSP00000357679
ENSP00000302327	1	9606.ENSP00000302327
ENSP00000493536	1	9606.ENSP00000493536
ENSP00000263384	1	9606.ENSP00000263384
ENSP00000331678	1	9606.ENSP00000331678
ENSP00000249776	1	9606.ENSP00000249776
ENSP00000356811	1	9606.ENSP00000356811
ENSP00000362393	1	9606.ENSP00000362393
ENSP00000353922	1	9606.ENSP00000353922
ENSP00000469863	1	9606.ENSP00000469863
ENSP00000402107	1	9606.ENSP00000402107
ENSP00000262259	1	9606.ENSP00000262259
ENSP00000441369	1	9606.ENSP00000441369
ENSP00000359321	1	9606.ENSP00000359321
ENSP00000348848	1	9606.ENSP00000348848
ENSP00000439479	1	9606.ENSP00000439479
ENSP00000332247	1	9606.ENSP00000332247
ENSP00000316029	1	9606.ENSP00000316029
ENSP00000385808	1	9606.ENSP00000385808
ENSP00000333350	1	9606.ENSP00000333350
ENSP00000352925	1	9606.ENSP00000352925
ENSP00000056233	1	9606.ENSP00000056233
ENSP00000386520	1	9606.ENSP00000386520
ENSP00000393183	1	9606.ENSP00000393183
ENSP00000386660	1	9606.ENSP00000386660
ENSP00000419235	1	9606.ENSP00000419235
ENSP00000307911	1	9606.ENSP00000307911
ENSP00000442053	1	9606.ENSP00000442053
ENSP00000378557	1	9606.ENSP00000378557
ENSP00000257215	1	9606.ENSP00000257215
ENSP00000317128	1	9606.ENSP00000317128
ENSP00000485513	1	9606.ENSP00000485513
ENSP00000359740	1	9606.ENSP00000359740
ENSP00000254442	1	9606.ENSP00000254442
ENSP00000280377	1	9606.ENSP00000280377
ENSP00000486285	1	9606.ENSP00000486285
ENSP00000379654	1	9606.ENSP00000379654
ENSP00000354917	1	9606.ENSP00000354917
ENSP00000404151	1	9606.ENSP00000404151
ENSP00000259698	1	9606.ENSP00000259698
ENSP00000389913	1	9606.ENSP00000389913
ENSP00000264431	1	9606.ENSP00000264431
ENSP00000364183	1	9606.ENSP00000364183
ENSP00000382177	1	9606.ENSP00000382177
ENSP00000255087	1	9606.ENSP00000255087
ENSP00000470152	1	9606.ENSP00000470152
ENSP00000433623	1	9606.ENSP00000433623
ENSP00000013125	1	9606.ENSP00000013125
ENSP00000463650	1	9606.ENSP00000463650
ENSP00000384259	1	9606.ENSP00000384259
ENSP00000307260	1	9606.ENSP00000307260
ENSP00000288828	1	9606.ENSP00000288828
ENSP00000369080	1	9606.ENSP00000369080
ENSP00000392549	1	9606.ENSP00000392549
ENSP00000262319	1	9606.ENSP00000262319
ENSP00000383840	1	9606.ENSP00000383840
ENSP00000363944	1	9606.ENSP00000363944
ENSP00000269143	1	9606.ENSP00000269143
ENSP00000259631	1	9606.ENSP00000259631
ENSP00000366897	1	9606.ENSP00000366897
ENSP00000369217	1	9606.ENSP00000369217
ENSP00000410758	1	9606.ENSP00000410758
ENSP00000469468	1	9606.ENSP00000469468
ENSP00000244061	1	9606.ENSP00000244061
ENSP00000345445	1	9606.ENSP00000345445
ENSP00000354441	1	9606.ENSP00000354441
ENSP00000343629	1	9606.ENSP00000343629
ENSP00000420484	1	9606.ENSP00000420484
ENSP00000347345	1	9606.ENSP00000347345
ENSP00000485206	1	9606.ENSP00000485206
ENSP00000367065	1	9606.ENSP00000367065
ENSP00000360421	1	9606.ENSP00000360421
ENSP00000194214	1	9606.ENSP00000194214
ENSP00000072644	1	9606.ENSP00000072644
ENSP00000276654	1	9606.ENSP00000276654
ENSP00000381461	1	9606.ENSP00000381461
ENSP00000216274	1	9606.ENSP00000216274
ENSP00000379739	1	9606.ENSP00000379739
ENSP00000499751	1	9606.ENSP00000499751
ENSP00000264607	1	9606.ENSP00000264607
ENSP00000364639	1	9606.ENSP00000364639
ENSP00000371054	1	9606.ENSP00000371054
ENSP00000320236	1	9606.ENSP00000320236
ENSP00000324701	1	9606.ENSP00000324701
ENSP00000216366	1	9606.ENSP00000216366
ENSP00000380911	1	9606.ENSP00000380911
ENSP00000259154	1	9606.ENSP00000259154
ENSP00000292450	1	9606.ENSP00000292450
ENSP00000454264	1	9606.ENSP00000454264
ENSP00000444660	1	9606.ENSP00000444660
ENSP00000484525	1	9606.ENSP00000484525
ENSP00000328992	1	9606.ENSP00000328992
ENSP00000356785	1	9606.ENSP00000356785
ENSP00000216297	1	9606.ENSP00000216297
ENSP00000360170	1	9606.ENSP00000360170
ENSP00000478606	1	9606.ENSP00000478606
ENSP00000231137	1	9606.ENSP00000231137
ENSP00000231136	1	9606.ENSP00000231136
ENSP00000231134	1	9606.ENSP00000231134
ENSP00000231130	1	9606.ENSP00000231130
ENSP00000194155	1	9606.ENSP00000194155
ENSP00000231173	1	9606.ENSP00000231173
ENSP00000239449	1	9606.ENSP00000239449
ENSP00000345491	1	9606.ENSP00000345491
ENSP00000346802	1	9606.ENSP00000346802
ENSP00000252087	1	9606.ENSP00000252087
ENSP00000306918	1	9606.ENSP00000306918
ENSP00000381594	1	9606.ENSP00000381594
ENSP00000428603	1	9606.ENSP00000428603
ENSP00000429018	1	9606.ENSP00000429018
ENSP00000429273	1	9606.ENSP00000429273
ENSP00000460274	1	9606.ENSP00000460274
ENSP00000381589	1	9606.ENSP00000381589
ENSP00000381611	1	9606.ENSP00000381611
ENSP00000431083	1	9606.ENSP00000431083
ENSP00000436557	1	9606.ENSP00000436557
ENSP00000381636	1	9606.ENSP00000381636
ENSP00000289269	1	9606.ENSP00000289269
ENSP00000225298	1	9606.ENSP00000225298
ENSP00000338272	1	9606.ENSP00000338272
ENSP00000356280	1	9606.ENSP00000356280
ENSP00000254616	1	9606.ENSP00000254616
ENSP00000378588	1	9606.ENSP00000378588
ENSP00000438455	1	9606.ENSP00000438455
ENSP00000356421	1	9606.ENSP00000356421
ENSP00000352264	1	9606.ENSP00000352264
ENSP00000216442	1	9606.ENSP00000216442
ENSP00000265388	1	9606.ENSP00000265388
ENSP00000257696	1	9606.ENSP00000257696
ENSP00000347213	1	9606.ENSP00000347213
ENSP00000215570	1	9606.ENSP00000215570
ENSP00000376278	1	9606.ENSP00000376278
ENSP00000418401	1	9606.ENSP00000418401
ENSP00000219097	1	9606.ENSP00000219097
ENSP00000383996	1	9606.ENSP00000383996
ENSP00000309092	1	9606.ENSP00000309092
ENSP00000375080	1	9606.ENSP00000375080
ENSP00000278829	1	9606.ENSP00000278829
ENSP00000362410	1	9606.ENSP00000362410
ENSP00000273857	1	9606.ENSP00000273857
ENSP00000361180	1	9606.ENSP00000361180
ENSP00000263956	1	9606.ENSP00000263956
ENSP00000246186	1	9606.ENSP00000246186
ENSP00000404843	1	9606.ENSP00000404843
ENSP00000371686	1	9606.ENSP00000371686
ENSP00000302783	1	9606.ENSP00000302783
ENSP00000342222	1	9606.ENSP00000342222
ENSP00000355237	1	9606.ENSP00000355237
ENSP00000362057	1	9606.ENSP00000362057
ENSP00000463058	1	9606.ENSP00000463058
ENSP00000368523	1	9606.ENSP00000368523
ENSP00000334808	1	9606.ENSP00000334808
ENSP00000331087	1	9606.ENSP00000331087
ENSP00000245787	1	9606.ENSP00000245787
ENSP00000328207	1	9606.ENSP00000328207
ENSP00000354223	1	9606.ENSP00000354223
ENSP00000256433	1	9606.ENSP00000256433
