Ensembl	pval	protein
ENSP00000367939	0.006004	9606.ENSP00000367939
ENSP00000367942	0.0042701	9606.ENSP00000367942
ENSP00000367950	0.0099297	9606.ENSP00000367950
ENSP00000367952	0.10943	9606.ENSP00000367952
ENSP00000367965	1.3638e-4	9606.ENSP00000367965
ENSP00000367967	0.57898	9606.ENSP00000367967
ENSP00000367972	0.089706	9606.ENSP00000367972
ENSP00000367991	2.6275e-12	9606.ENSP00000367991
ENSP00000367992	0.17902	9606.ENSP00000367992
ENSP00000368007	0.77142	9606.ENSP00000368007
ENSP00000368017	0.28686	9606.ENSP00000368017
ENSP00000368022	0.10346	9606.ENSP00000368022
ENSP00000368030	0.41376	9606.ENSP00000368030
ENSP00000368062	0.19269	9606.ENSP00000368062
ENSP00000368066	0.10978	9606.ENSP00000368066
ENSP00000368079	0.31392	9606.ENSP00000368079
ENSP00000368100	1.346e-18	9606.ENSP00000368100
ENSP00000368102	0.18354	9606.ENSP00000368102
ENSP00000368104	0.62777	9606.ENSP00000368104
ENSP00000368109	0.02376	9606.ENSP00000368109
ENSP00000368119	0.0073365	9606.ENSP00000368119
ENSP00000368127	0.64186	9606.ENSP00000368127
ENSP00000368135	0.33547	9606.ENSP00000368135
ENSP00000368140	0.30978	9606.ENSP00000368140
ENSP00000368144	8.951e-19	9606.ENSP00000368144
ENSP00000368152	0.1128	9606.ENSP00000368152
ENSP00000368164	0.82025	9606.ENSP00000368164
ENSP00000368165	0.2949	9606.ENSP00000368165
ENSP00000368166	0.61776	9606.ENSP00000368166
ENSP00000368173	0.071542	9606.ENSP00000368173
ENSP00000368189	0.0073484	9606.ENSP00000368189
ENSP00000368190	0.073163	9606.ENSP00000368190
ENSP00000368199	0.71752	9606.ENSP00000368199
ENSP00000368237	0.26664	9606.ENSP00000368237
ENSP00000368244	0.1908	9606.ENSP00000368244
ENSP00000368265	0.0091477	9606.ENSP00000368265
ENSP00000368296	0.025033	9606.ENSP00000368296
ENSP00000368305	0.88465	9606.ENSP00000368305
ENSP00000368314	0.14516	9606.ENSP00000368314
ENSP00000368318	0.87381	9606.ENSP00000368318
ENSP00000368341	0.44813	9606.ENSP00000368341
ENSP00000368356	0.056852	9606.ENSP00000368356
ENSP00000368362	0.11698	9606.ENSP00000368362
ENSP00000368370	0.8111	9606.ENSP00000368370
ENSP00000368389	0.16987	9606.ENSP00000368389
ENSP00000368397	0.56405	9606.ENSP00000368397
ENSP00000368402	0.28269	9606.ENSP00000368402
ENSP00000368411	0.21459	9606.ENSP00000368411
ENSP00000368414	0.27097	9606.ENSP00000368414
ENSP00000368447	0.31517	9606.ENSP00000368447
ENSP00000368450	0.14816	9606.ENSP00000368450
ENSP00000368452	0.075267	9606.ENSP00000368452
ENSP00000368458	0.073295	9606.ENSP00000368458
ENSP00000368459	0.33727	9606.ENSP00000368459
ENSP00000368468	0.26928	9606.ENSP00000368468
ENSP00000368477	0.57696	9606.ENSP00000368477
ENSP00000368496	0.23581	9606.ENSP00000368496
ENSP00000368503	0.73029	9606.ENSP00000368503
ENSP00000368516	0.45073	9606.ENSP00000368516
ENSP00000368517	0.14219	9606.ENSP00000368517
ENSP00000368523	0.31612	9606.ENSP00000368523
ENSP00000368538	0.082768	9606.ENSP00000368538
ENSP00000368544	0.0087229	9606.ENSP00000368544
ENSP00000368547	0.14944	9606.ENSP00000368547
ENSP00000368565	0.062358	9606.ENSP00000368565
ENSP00000368589	0.20606	9606.ENSP00000368589
ENSP00000368592	0.245	9606.ENSP00000368592
ENSP00000368612	0.35435	9606.ENSP00000368612
ENSP00000368632	2.2664e-4	9606.ENSP00000368632
ENSP00000368637	0.28598	9606.ENSP00000368637
ENSP00000368644	0.4707	9606.ENSP00000368644
ENSP00000368648	0.053427	9606.ENSP00000368648
ENSP00000368664	0.94268	9606.ENSP00000368664
ENSP00000368678	0.10289	9606.ENSP00000368678
ENSP00000368683	0.099811	9606.ENSP00000368683
ENSP00000368686	0.056746	9606.ENSP00000368686
ENSP00000368688	0.012132	9606.ENSP00000368688
ENSP00000368698	0.31238	9606.ENSP00000368698
ENSP00000368710	0.051162	9606.ENSP00000368710
ENSP00000368716	0.29126	9606.ENSP00000368716
ENSP00000368720	0.9411	9606.ENSP00000368720
ENSP00000368727	0.58824	9606.ENSP00000368727
ENSP00000368737	0.7714	9606.ENSP00000368737
ENSP00000368758	0.57566	9606.ENSP00000368758
ENSP00000368759	0.18539	9606.ENSP00000368759
ENSP00000368766	0.19389	9606.ENSP00000368766
ENSP00000368767	0.34077	9606.ENSP00000368767
ENSP00000368771	0.48058	9606.ENSP00000368771
ENSP00000368793	0.72252	9606.ENSP00000368793
ENSP00000368797	0.28169	9606.ENSP00000368797
ENSP00000368799	0.19368	9606.ENSP00000368799
ENSP00000368801	0.55462	9606.ENSP00000368801
ENSP00000368805	0.80462	9606.ENSP00000368805
ENSP00000368814	0.50589	9606.ENSP00000368814
ENSP00000368818	0.33873	9606.ENSP00000368818
ENSP00000368831	0.7035	9606.ENSP00000368831
ENSP00000368835	0.30756	9606.ENSP00000368835
ENSP00000368856	0.51534	9606.ENSP00000368856
ENSP00000368868	0.031397	9606.ENSP00000368868
ENSP00000368872	0.0522	9606.ENSP00000368872
ENSP00000368876	0.43718	9606.ENSP00000368876
ENSP00000368880	0.14531	9606.ENSP00000368880
ENSP00000368881	0.47686	9606.ENSP00000368881
ENSP00000368887	0.30369	9606.ENSP00000368887
ENSP00000368908	0.62252	9606.ENSP00000368908
ENSP00000368920	0.057288	9606.ENSP00000368920
ENSP00000368931	0.78834	9606.ENSP00000368931
ENSP00000368952	0.57581	9606.ENSP00000368952
ENSP00000368959	0.0066743	9606.ENSP00000368959
ENSP00000368965	0.21316	9606.ENSP00000368965
ENSP00000368966	0.26419	9606.ENSP00000368966
ENSP00000368970	0.7678	9606.ENSP00000368970
ENSP00000368981	0.18573	9606.ENSP00000368981
ENSP00000368982	0.20466	9606.ENSP00000368982
ENSP00000368984	0.57928	9606.ENSP00000368984
ENSP00000368986	0.95717	9606.ENSP00000368986
ENSP00000368994	0.060381	9606.ENSP00000368994
ENSP00000369014	0.4224	9606.ENSP00000369014
ENSP00000369017	0.13835	9606.ENSP00000369017
ENSP00000369038	0.29871	9606.ENSP00000369038
ENSP00000369042	0.49263	9606.ENSP00000369042
ENSP00000369045	0.41156	9606.ENSP00000369045
ENSP00000369055	0.019446	9606.ENSP00000369055
ENSP00000369071	0.019122	9606.ENSP00000369071
ENSP00000369075	0.2033	9606.ENSP00000369075
ENSP00000369080	0.20804	9606.ENSP00000369080
ENSP00000369081	0.18172	9606.ENSP00000369081
ENSP00000369099	0.79222	9606.ENSP00000369099
ENSP00000369126	0.03648	9606.ENSP00000369126
ENSP00000369127	0.010247	9606.ENSP00000369127
ENSP00000369129	0.48817	9606.ENSP00000369129
ENSP00000369131	0.30242	9606.ENSP00000369131
ENSP00000369139	0.46422	9606.ENSP00000369139
ENSP00000369145	0.013324	9606.ENSP00000369145
ENSP00000369146	0.29216	9606.ENSP00000369146
ENSP00000369154	0.55071	9606.ENSP00000369154
ENSP00000369157	0.82112	9606.ENSP00000369157
ENSP00000369162	0.71275	9606.ENSP00000369162
ENSP00000369176	0.38082	9606.ENSP00000369176
ENSP00000369192	0.37652	9606.ENSP00000369192
ENSP00000369210	0.43152	9606.ENSP00000369210
ENSP00000369213	0.71341	9606.ENSP00000369213
ENSP00000369217	0.038617	9606.ENSP00000369217
ENSP00000369238	0.089246	9606.ENSP00000369238
ENSP00000369251	0.5306	9606.ENSP00000369251
ENSP00000369268	0.034567	9606.ENSP00000369268
ENSP00000369270	0.12623	9606.ENSP00000369270
ENSP00000369286	0.93508	9606.ENSP00000369286
ENSP00000369291	0.4935	9606.ENSP00000369291
ENSP00000369292	0.15751	9606.ENSP00000369292
ENSP00000369293	3.1084e-15	9606.ENSP00000369293
ENSP00000369299	0.52851	9606.ENSP00000369299
ENSP00000369314	0.3852	9606.ENSP00000369314
ENSP00000369317	0.036435	9606.ENSP00000369317
ENSP00000369318	0.0096568	9606.ENSP00000369318
ENSP00000369328	0.051551	9606.ENSP00000369328
ENSP00000369335	0.26109	9606.ENSP00000369335
ENSP00000369344	0.33895	9606.ENSP00000369344
ENSP00000369346	0.027489	9606.ENSP00000369346
ENSP00000369349	0.17233	9606.ENSP00000369349
ENSP00000369371	0.38443	9606.ENSP00000369371
ENSP00000369373	0.57936	9606.ENSP00000369373
ENSP00000369375	0.28082	9606.ENSP00000369375
ENSP00000369383	0.085021	9606.ENSP00000369383
ENSP00000369390	0.056389	9606.ENSP00000369390
ENSP00000369391	0.78792	9606.ENSP00000369391
ENSP00000369395	0.13463	9606.ENSP00000369395
ENSP00000369399	0.78245	9606.ENSP00000369399
ENSP00000369409	0.0046979	9606.ENSP00000369409
ENSP00000369411	0.5561	9606.ENSP00000369411
ENSP00000369419	0.26492	9606.ENSP00000369419
ENSP00000369431	0.53853	9606.ENSP00000369431
ENSP00000369436	0.72897	9606.ENSP00000369436
ENSP00000369438	0.33126	9606.ENSP00000369438
ENSP00000369440	0.38422	9606.ENSP00000369440
ENSP00000369442	0.74675	9606.ENSP00000369442
ENSP00000369453	0.7782	9606.ENSP00000369453
ENSP00000369456	0.03396	9606.ENSP00000369456
ENSP00000369461	0.56684	9606.ENSP00000369461
ENSP00000369473	0.66711	9606.ENSP00000369473
ENSP00000369497	0.34539	9606.ENSP00000369497
ENSP00000369530	0.66256	9606.ENSP00000369530
ENSP00000369531	0.70561	9606.ENSP00000369531
ENSP00000369538	0.080207	9606.ENSP00000369538
ENSP00000369545	0.004118	9606.ENSP00000369545
ENSP00000369553	0.57105	9606.ENSP00000369553
ENSP00000369554	0.30305	9606.ENSP00000369554
ENSP00000369558	0.41496	9606.ENSP00000369558
ENSP00000369559	0.83935	9606.ENSP00000369559
ENSP00000369564	0.5846	9606.ENSP00000369564
ENSP00000369566	0.81	9606.ENSP00000369566
ENSP00000369568	0.229	9606.ENSP00000369568
ENSP00000369571	0.73665	9606.ENSP00000369571
ENSP00000369573	0.27802	9606.ENSP00000369573
ENSP00000369574	0.3561	9606.ENSP00000369574
ENSP00000369578	0.37307	9606.ENSP00000369578
ENSP00000369581	0.4901	9606.ENSP00000369581
ENSP00000369592	0.35789	9606.ENSP00000369592
ENSP00000369599	0.56149	9606.ENSP00000369599
ENSP00000369604	0.34032	9606.ENSP00000369604
ENSP00000369611	0.54625	9606.ENSP00000369611
ENSP00000369614	0.13299	9606.ENSP00000369614
ENSP00000369618	0.20813	9606.ENSP00000369618
ENSP00000369627	0.5495	9606.ENSP00000369627
ENSP00000369636	0.17722	9606.ENSP00000369636
ENSP00000369647	0.78506	9606.ENSP00000369647
ENSP00000369666	0.56894	9606.ENSP00000369666
ENSP00000369674	0.11231	9606.ENSP00000369674
ENSP00000369677	0.14711	9606.ENSP00000369677
ENSP00000369681	0.1224	9606.ENSP00000369681
ENSP00000369682	0.71512	9606.ENSP00000369682
ENSP00000369689	0.54889	9606.ENSP00000369689
ENSP00000369695	0.10012	9606.ENSP00000369695
ENSP00000369702	0.90976	9606.ENSP00000369702
ENSP00000369703	0.054514	9606.ENSP00000369703
ENSP00000369716	0.1912	9606.ENSP00000369716
ENSP00000369725	0.3268	9606.ENSP00000369725
ENSP00000369728	0.04288	9606.ENSP00000369728
ENSP00000369729	0.0067393	9606.ENSP00000369729
ENSP00000369738	0.56783	9606.ENSP00000369738
ENSP00000369753	0.31052	9606.ENSP00000369753
ENSP00000369755	0.61909	9606.ENSP00000369755
ENSP00000369756	0.46448	9606.ENSP00000369756
ENSP00000369757	0.4555	9606.ENSP00000369757
ENSP00000369777	0.64525	9606.ENSP00000369777
ENSP00000369784	0.15836	9606.ENSP00000369784
ENSP00000369798	0.45036	9606.ENSP00000369798
ENSP00000369810	0.78876	9606.ENSP00000369810
ENSP00000369814	0.68828	9606.ENSP00000369814
ENSP00000369816	0.091078	9606.ENSP00000369816
ENSP00000369822	0.54198	9606.ENSP00000369822
ENSP00000369840	0.2187	9606.ENSP00000369840
ENSP00000369849	0.042427	9606.ENSP00000369849
ENSP00000369853	0.48175	9606.ENSP00000369853
ENSP00000369857	0.83311	9606.ENSP00000369857
ENSP00000369863	0.17887	9606.ENSP00000369863
ENSP00000369871	0.60257	9606.ENSP00000369871
ENSP00000369887	0.53479	9606.ENSP00000369887
ENSP00000369889	0.24194	9606.ENSP00000369889
ENSP00000369897	0.31772	9606.ENSP00000369897
ENSP00000369899	0.54077	9606.ENSP00000369899
ENSP00000369907	0.10645	9606.ENSP00000369907
ENSP00000369915	0.06452	9606.ENSP00000369915
ENSP00000369921	0.83156	9606.ENSP00000369921
ENSP00000369927	0.3414	9606.ENSP00000369927
ENSP00000369948	0.56487	9606.ENSP00000369948
ENSP00000369960	0.71828	9606.ENSP00000369960
ENSP00000369962	0.70893	9606.ENSP00000369962
ENSP00000369963	0.82797	9606.ENSP00000369963
ENSP00000369965	0.0059979	9606.ENSP00000369965
ENSP00000369979	0.17695	9606.ENSP00000369979
ENSP00000369981	0.30413	9606.ENSP00000369981
ENSP00000369989	0.1474	9606.ENSP00000369989
ENSP00000370003	0.075943	9606.ENSP00000370003
ENSP00000370013	0.16957	9606.ENSP00000370013
ENSP00000370021	0.029301	9606.ENSP00000370021
ENSP00000370022	0.62738	9606.ENSP00000370022
ENSP00000370023	0.6578	9606.ENSP00000370023
ENSP00000370047	0.66422	9606.ENSP00000370047
ENSP00000370055	0.0066943	9606.ENSP00000370055
ENSP00000370074	0.19579	9606.ENSP00000370074
ENSP00000370077	0.68795	9606.ENSP00000370077
ENSP00000370078	0.69695	9606.ENSP00000370078
ENSP00000370083	0.76962	9606.ENSP00000370083
ENSP00000370114	0.73229	9606.ENSP00000370114
ENSP00000370115	0.64699	9606.ENSP00000370115
ENSP00000370125	0.013207	9606.ENSP00000370125
ENSP00000370128	0.57405	9606.ENSP00000370128
ENSP00000370129	0.13188	9606.ENSP00000370129
ENSP00000370150	0.68813	9606.ENSP00000370150
ENSP00000370192	0.20898	9606.ENSP00000370192
ENSP00000370193	0.85108	9606.ENSP00000370193
ENSP00000370194	0.053383	9606.ENSP00000370194
ENSP00000370196	0.5409	9606.ENSP00000370196
ENSP00000370200	0.76796	9606.ENSP00000370200
ENSP00000370208	0.47443	9606.ENSP00000370208
ENSP00000370214	0.39318	9606.ENSP00000370214
ENSP00000370215	0.085599	9606.ENSP00000370215
ENSP00000370222	0.71677	9606.ENSP00000370222
ENSP00000370224	0.0023072	9606.ENSP00000370224
ENSP00000370253	0.84122	9606.ENSP00000370253
ENSP00000370254	0.23099	9606.ENSP00000370254
ENSP00000370270	0.1135	9606.ENSP00000370270
ENSP00000370288	0.38396	9606.ENSP00000370288
ENSP00000370293	0.62097	9606.ENSP00000370293
ENSP00000370297	0.39847	9606.ENSP00000370297
ENSP00000370303	0.86474	9606.ENSP00000370303
ENSP00000370337	0.26773	9606.ENSP00000370337
ENSP00000370340	0.72634	9606.ENSP00000370340
ENSP00000370343	0.16485	9606.ENSP00000370343
ENSP00000370345	0.19035	9606.ENSP00000370345
ENSP00000370372	0.77314	9606.ENSP00000370372
ENSP00000370373	0.13841	9606.ENSP00000370373
ENSP00000370376	0.43694	9606.ENSP00000370376
ENSP00000370377	0.90469	9606.ENSP00000370377
ENSP00000370394	0.73854	9606.ENSP00000370394
ENSP00000370395	0.93831	9606.ENSP00000370395
ENSP00000370408	0.059804	9606.ENSP00000370408
ENSP00000370419	0.52121	9606.ENSP00000370419
ENSP00000370421	0.68087	9606.ENSP00000370421
ENSP00000370443	0.39914	9606.ENSP00000370443
ENSP00000370460	0.19686	9606.ENSP00000370460
ENSP00000370473	0.45761	9606.ENSP00000370473
ENSP00000370503	0.28409	9606.ENSP00000370503
ENSP00000370508	0.35523	9606.ENSP00000370508
ENSP00000370517	0.30787	9606.ENSP00000370517
ENSP00000370521	0.80151	9606.ENSP00000370521
ENSP00000370527	0.32759	9606.ENSP00000370527
ENSP00000370531	0.51201	9606.ENSP00000370531
ENSP00000370532	0.56425	9606.ENSP00000370532
ENSP00000370542	0.50764	9606.ENSP00000370542
ENSP00000370557	0.020732	9606.ENSP00000370557
ENSP00000370568	0.028632	9606.ENSP00000370568
ENSP00000370571	0.79063	9606.ENSP00000370571
ENSP00000370589	0.42901	9606.ENSP00000370589
ENSP00000370593	0.025548	9606.ENSP00000370593
ENSP00000370607	0.32	9606.ENSP00000370607
ENSP00000370624	0.26313	9606.ENSP00000370624
ENSP00000370625	0.18531	9606.ENSP00000370625
ENSP00000370635	0.085482	9606.ENSP00000370635
ENSP00000370648	0.25819	9606.ENSP00000370648
ENSP00000370653	0.88055	9606.ENSP00000370653
ENSP00000370669	0.07347	9606.ENSP00000370669
ENSP00000370671	0.57609	9606.ENSP00000370671
ENSP00000370673	0.62513	9606.ENSP00000370673
ENSP00000370695	0.001735	9606.ENSP00000370695
ENSP00000370698	0.10534	9606.ENSP00000370698
ENSP00000370710	0.2583	9606.ENSP00000370710
ENSP00000370713	0.22035	9606.ENSP00000370713
ENSP00000370719	0.079675	9606.ENSP00000370719
ENSP00000370724	0.031351	9606.ENSP00000370724
ENSP00000370736	0.74835	9606.ENSP00000370736
ENSP00000370737	0.011107	9606.ENSP00000370737
ENSP00000370744	0.50699	9606.ENSP00000370744
ENSP00000370745	0.0063978	9606.ENSP00000370745
ENSP00000370748	0.23181	9606.ENSP00000370748
ENSP00000370750	0.86518	9606.ENSP00000370750
ENSP00000370767	0.72144	9606.ENSP00000370767
ENSP00000370770	0.7691	9606.ENSP00000370770
ENSP00000370781	0.67409	9606.ENSP00000370781
ENSP00000370803	0.63937	9606.ENSP00000370803
ENSP00000370812	0.67034	9606.ENSP00000370812
ENSP00000370826	0.003301	9606.ENSP00000370826
ENSP00000370839	0.94692	9606.ENSP00000370839
ENSP00000370842	0.080317	9606.ENSP00000370842
ENSP00000370849	0.54928	9606.ENSP00000370849
ENSP00000370867	0.61001	9606.ENSP00000370867
ENSP00000370882	0.062107	9606.ENSP00000370882
ENSP00000370886	0.83183	9606.ENSP00000370886
ENSP00000370889	0.29591	9606.ENSP00000370889
ENSP00000370891	0.012498	9606.ENSP00000370891
ENSP00000370896	0.35723	9606.ENSP00000370896
ENSP00000370912	5.1907e-4	9606.ENSP00000370912
ENSP00000370936	0.35914	9606.ENSP00000370936
ENSP00000370938	0.15323	9606.ENSP00000370938
ENSP00000370950	0.28797	9606.ENSP00000370950
ENSP00000370962	0.35859	9606.ENSP00000370962
ENSP00000370966	0.0080608	9606.ENSP00000370966
ENSP00000370968	0.67638	9606.ENSP00000370968
ENSP00000370975	0.31579	9606.ENSP00000370975
ENSP00000370981	0.21307	9606.ENSP00000370981
ENSP00000370984	0.34881	9606.ENSP00000370984
ENSP00000370989	0.32244	9606.ENSP00000370989
ENSP00000370997	0.16272	9606.ENSP00000370997
ENSP00000371000	0.13823	9606.ENSP00000371000
ENSP00000371003	0.38037	9606.ENSP00000371003
ENSP00000371018	0.2255	9606.ENSP00000371018
ENSP00000371036	0.18395	9606.ENSP00000371036
ENSP00000371037	0.18252	9606.ENSP00000371037
ENSP00000371040	0.43402	9606.ENSP00000371040
ENSP00000371051	0.024891	9606.ENSP00000371051
ENSP00000371054	0.42041	9606.ENSP00000371054
ENSP00000371061	0.53915	9606.ENSP00000371061
ENSP00000371067	0.18145	9606.ENSP00000371067
ENSP00000371070	0.62105	9606.ENSP00000371070
ENSP00000371084	0.3736	9606.ENSP00000371084
ENSP00000371085	0.88172	9606.ENSP00000371085
ENSP00000371101	0.24364	9606.ENSP00000371101
ENSP00000371110	0.22288	9606.ENSP00000371110
ENSP00000371126	0.33404	9606.ENSP00000371126
ENSP00000371133	0.13117	9606.ENSP00000371133
ENSP00000371152	0.41541	9606.ENSP00000371152
ENSP00000371155	0.20399	9606.ENSP00000371155
ENSP00000371169	0.73522	9606.ENSP00000371169
ENSP00000371175	0.55934	9606.ENSP00000371175
ENSP00000371180	0.36663	9606.ENSP00000371180
ENSP00000371188	0.33301	9606.ENSP00000371188
ENSP00000371193	0.012709	9606.ENSP00000371193
ENSP00000371194	0.025313	9606.ENSP00000371194
ENSP00000371200	0.093315	9606.ENSP00000371200
ENSP00000371201	0.62267	9606.ENSP00000371201
ENSP00000371219	0.026111	9606.ENSP00000371219
ENSP00000371221	0.028852	9606.ENSP00000371221
ENSP00000371230	0.62432	9606.ENSP00000371230
ENSP00000371233	0.42245	9606.ENSP00000371233
ENSP00000371234	0.028581	9606.ENSP00000371234
ENSP00000371253	0.005832	9606.ENSP00000371253
ENSP00000371267	0.076214	9606.ENSP00000371267
ENSP00000371272	0.048421	9606.ENSP00000371272
ENSP00000371278	0.013666	9606.ENSP00000371278
ENSP00000371291	0.89112	9606.ENSP00000371291
ENSP00000371294	0.044692	9606.ENSP00000371294
ENSP00000371307	0.53611	9606.ENSP00000371307
ENSP00000371308	0.035908	9606.ENSP00000371308
ENSP00000371318	0.67046	9606.ENSP00000371318
ENSP00000371321	0.19338	9606.ENSP00000371321
ENSP00000371327	0.046347	9606.ENSP00000371327
ENSP00000371336	0.023388	9606.ENSP00000371336
ENSP00000371341	0.44998	9606.ENSP00000371341
ENSP00000371345	0.55397	9606.ENSP00000371345
ENSP00000371347	0.04469	9606.ENSP00000371347
ENSP00000371348	0.42663	9606.ENSP00000371348
ENSP00000371362	0.40994	9606.ENSP00000371362
ENSP00000371364	0.46612	9606.ENSP00000371364
ENSP00000371377	0.22419	9606.ENSP00000371377
ENSP00000371388	0.81325	9606.ENSP00000371388
ENSP00000371393	0.072953	9606.ENSP00000371393
ENSP00000371394	0.31992	9606.ENSP00000371394
ENSP00000371397	0.48068	9606.ENSP00000371397
ENSP00000371398	0.50211	9606.ENSP00000371398
ENSP00000371408	0.071569	9606.ENSP00000371408
ENSP00000371419	0.097879	9606.ENSP00000371419
ENSP00000371420	0.83514	9606.ENSP00000371420
ENSP00000371425	0.0047367	9606.ENSP00000371425
ENSP00000371434	0.090878	9606.ENSP00000371434
ENSP00000371451	0.47704	9606.ENSP00000371451
ENSP00000371469	0.17265	9606.ENSP00000371469
ENSP00000371471	0.44286	9606.ENSP00000371471
ENSP00000371472	0.25638	9606.ENSP00000371472
ENSP00000371475	0.58773	9606.ENSP00000371475
ENSP00000371483	0.76404	9606.ENSP00000371483
ENSP00000371497	0.54518	9606.ENSP00000371497
ENSP00000371503	0.069803	9606.ENSP00000371503
ENSP00000371505	0.73223	9606.ENSP00000371505
ENSP00000371512	0.19051	9606.ENSP00000371512
ENSP00000371514	0.55293	9606.ENSP00000371514
ENSP00000371517	0.13941	9606.ENSP00000371517
ENSP00000371529	0.26881	9606.ENSP00000371529
ENSP00000371532	0.70788	9606.ENSP00000371532
ENSP00000371535	0.36186	9606.ENSP00000371535
ENSP00000371548	0.30208	9606.ENSP00000371548
ENSP00000371553	0.71622	9606.ENSP00000371553
ENSP00000371554	0.54611	9606.ENSP00000371554
ENSP00000371572	0.18475	9606.ENSP00000371572
ENSP00000371577	0.38004	9606.ENSP00000371577
ENSP00000371587	0.0085799	9606.ENSP00000371587
ENSP00000371594	0.075368	9606.ENSP00000371594
ENSP00000371595	0.74984	9606.ENSP00000371595
ENSP00000371606	0.91245	9606.ENSP00000371606
ENSP00000371607	0.42191	9606.ENSP00000371607
ENSP00000371614	0.3093	9606.ENSP00000371614
ENSP00000371638	0.64008	9606.ENSP00000371638
ENSP00000371643	0.56756	9606.ENSP00000371643
ENSP00000371644	0.56452	9606.ENSP00000371644
ENSP00000371661	0.12234	9606.ENSP00000371661
ENSP00000371682	0.4925	9606.ENSP00000371682
ENSP00000371686	0.13094	9606.ENSP00000371686
ENSP00000371689	0.19347	9606.ENSP00000371689
ENSP00000371693	0.41173	9606.ENSP00000371693
ENSP00000371710	0.34768	9606.ENSP00000371710
ENSP00000371711	0.24857	9606.ENSP00000371711
ENSP00000371715	0.21538	9606.ENSP00000371715
ENSP00000371728	0.53081	9606.ENSP00000371728
ENSP00000371729	0.29664	9606.ENSP00000371729
